trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,0.5359335419998388,,None,1,Z,,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,1,0,1,0,2.619307791996107,,['space'],1,Z,Z,1,[0.5794057919993065],[None],103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,2,0,2,0,4.7138976249989355,,None,1,D,Z,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,3,0,3,0,6.799825333000626,,['space'],1,D,D,1,[0.41668387499521486],[None],103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,4,0,4,0,8.895023416996992,,None,1,Y,D,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,5,0,5,0,10.9797980000003,,None,1,C,Y,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,6,0,6,0,13.069294417000492,,['space'],1,C,C,1,[0.5145865410013357],[None],103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,7,0,7,0,15.154306666998309,,None,1,M,C,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,8,0,8,0,17.248739291993843,,None,1,S,M,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,9,0,9,0,19.336736291996203,,None,0,S,S,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,10,0,10,0,21.42072158299561,,['space'],1,S,S,1,[0.6498433329979889],[None],103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,11,0,11,0,23.517425291996915,,None,1,K,S,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
0,0,0,0,,,,,,,,,,,,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,0,0,0,0,26.090777332996367,,None,1,S,,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,1,0,1,0,28.17278729199461,,None,1,Z,S,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,2,0,2,0,30.261590124995564,,None,1,E,Z,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,3,0,3,0,32.35265049999725,,None,1,C,E,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,4,0,4,0,34.43608370799484,,None,1,M,C,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,5,0,5,0,36.5286613749995,,None,1,B,M,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,6,0,6,0,38.611968916993646,,None,1,R,B,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,7,0,7,0,40.70328508300008,,None,1,H,R,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,8,0,8,0,42.7932446249979,,None,1,Y,H,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,9,0,9,0,44.88611258299352,,None,1,R,Y,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,10,0,10,0,46.97768041699601,,None,1,L,R,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,11,0,11,0,49.078118582998286,,None,1,N,L,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
1,0,1,0,,,,,,,,,,,,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,0,0,0,0,51.61441358299635,,None,1,G,,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,1,0,1,0,53.69753116699576,,['space'],1,G,G,1,[0.595808833000774],[None],103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,2,0,2,0,55.78870212499896,,None,1,U,G,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,3,0,3,0,57.88106675000017,,None,1,K,U,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,4,0,4,0,59.9745536249975,,None,1,X,K,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,5,0,5,0,62.06415837499662,,None,1,H,X,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,6,0,6,0,64.15688324999792,,None,1,D,H,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
2,0,2,0,7,0,7,0,66.24317445799534,,None,1,S,D,1,,,103,pink,2023-11-05_20h25.33.187,experiment,2023.2.2,None,2023-11-05 20h26.01.367642 +0100,
