trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,4.881624249996094,,None,1,W,,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,1,0,1,0,6.963628249999601,,None,1,I,,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,2,0,2,0,9.056156374994316,,None,1,K,W,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,3,0,3,0,11.145091749996936,,['space'],1,I,I,2,[0.8551972909990582],[None],102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,4,0,4,0,13.23796774999937,,['space'],1,K,K,2,[1.087848583003506],[None],102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,5,0,5,0,15.315799749994767,,None,1,V,I,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,6,0,6,0,17.40384066599654,,None,0,K,K,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,7,0,7,0,19.500047290996008,,None,1,R,V,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,8,0,8,0,21.596568082997692,,None,1,D,K,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,9,0,9,0,23.671374165998714,,['space'],1,R,R,2,[0.8978534170018975],[None],102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,10,0,10,0,25.754762332995597,,None,1,M,D,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,11,0,11,0,27.863303291000193,,None,1,N,R,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
0,0,0,0,,,,,,,,,,,,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,0,0,0,0,31.623153374996036,,None,1,M,,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,1,0,1,0,33.71687699999893,,None,1,P,M,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,2,0,2,0,35.799435832996096,,None,1,K,P,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,3,0,3,0,37.88510937499814,,None,1,W,K,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,4,0,4,0,39.97074187499675,,None,1,K,W,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,5,0,5,0,42.06603487499524,,None,1,N,K,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,6,0,6,0,44.1527144579959,,None,1,Z,N,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,7,0,7,0,46.24267099999997,,None,1,S,Z,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,8,0,8,0,48.32658220799931,,None,1,O,S,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,9,0,9,0,50.407366915998864,,None,1,P,O,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,10,0,10,0,52.49475216599967,,None,1,L,P,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,11,0,11,0,54.57387037499575,,['space'],1,L,L,1,[0.933541915997921],[None],102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
1,0,1,0,,,,,,,,,,,,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,0,0,0,0,57.488389790996735,,None,1,M,,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,1,0,1,0,59.56211116600025,,None,1,N,M,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,2,0,2,0,61.66750712499925,,None,1,U,N,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,3,0,3,0,63.73466099999496,,None,1,X,U,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,4,0,4,0,65.81602145799843,,None,1,I,X,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,5,0,5,0,67.90300399999978,,None,1,C,I,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,6,0,6,0,69.98599499999546,,None,1,Y,C,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,7,0,7,0,72.08474720799859,,None,1,Q,Y,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,8,0,8,0,74.1755439999979,,None,1,W,Q,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,9,0,9,0,76.2588635409993,,None,1,O,W,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,10,0,10,0,78.34189699999843,,None,1,X,O,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,11,0,11,0,80.42718037499435,,None,1,H,X,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
2,0,2,0,,,,,,,,,,,,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,0,0,0,0,83.78154591599741,,None,1,I,,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,1,0,1,0,85.86366770799941,,None,1,H,I,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,2,0,2,0,87.9590109579949,,None,1,R,H,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,3,0,3,0,90.04244612500042,,None,1,E,R,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,4,0,4,0,92.12456137499976,,None,1,V,E,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,5,0,5,0,94.2161024159941,,None,1,O,V,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,6,0,6,0,96.29946995800128,,None,1,D,O,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,7,0,7,0,98.38837854099984,,None,1,B,D,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,8,0,8,0,100.48389479099569,,['space'],1,B,B,1,[0.6864280840018182],[None],102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,9,0,9,0,102.56629170799715,,None,1,S,B,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,10,0,10,0,104.65759708299447,,None,1,E,S,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,11,0,11,0,106.75360424999963,,None,1,Q,E,1,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
3,0,3,0,,,,,,,,,,,,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
4,0,4,0,0,0,0,0,110.63705124999979,,None,1,Q,,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
4,0,4,0,1,0,1,0,112.72258224999678,,None,1,T,,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
4,0,4,0,2,0,2,0,114.80366966599831,,None,1,U,Q,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
4,0,4,0,3,0,3,0,116.89033349999954,,None,1,J,T,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
4,0,4,0,4,0,4,0,118.97876166599599,,None,1,P,U,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
4,0,4,0,5,0,5,0,121.07034829099575,,None,1,T,J,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
4,0,4,0,6,0,6,0,123.15625349999755,,None,1,V,P,2,,,102,brown,2023-11-05_20h00.50.256,experiment,2023.2.2,None,2023-11-05 20h01.07.962067 +0100,
