trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,0.9012307909943047,,None,1,G,,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,1,0,1,0,2.978721665997,,None,1,K,,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,2,0,2,0,5.060515416000271,,None,0,G,G,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,3,0,3,0,7.1530689999999595,,"['space', 'space']",0,K,K,2,"[0.17130833299597725, 1.4281160419996013]","[None, None]",102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,4,0,4,0,9.24566266599868,,None,1,R,G,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,5,0,5,0,11.330259374997695,,None,1,R,K,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,6,0,6,0,13.422861166000075,,None,1,D,R,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,7,0,7,0,15.513451124999847,,None,1,Q,R,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,8,0,8,0,17.600904540995543,,None,1,S,D,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,9,0,9,0,19.68400437499804,,None,1,W,Q,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,10,0,10,0,21.77142633299809,,None,1,A,S,2,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,11,0,11,0,23.860631374998775,,['space'],1,W,W,2,[0.5718832079946878],[None],102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
0,0,0,0,,,,,,,,,,,,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,0,0,0,0,26.63936220799951,,None,1,A,,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,1,0,1,0,28.72082799999771,,None,1,P,A,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,2,0,2,0,30.80298508299893,,None,1,L,P,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,3,0,3,0,32.88864808299695,,None,1,X,L,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,4,0,4,0,34.97221100000024,,None,1,Y,X,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,5,0,5,0,37.06020779100072,,None,1,L,Y,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,6,0,6,0,39.15827300000092,,None,1,E,L,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,7,0,7,0,41.24520408299577,,None,1,I,E,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,8,0,8,0,43.335519125001156,,None,1,R,I,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,9,0,9,0,45.42818158299633,,None,1,D,R,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,10,0,10,0,47.512749665998854,,None,1,Z,D,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,11,0,11,0,49.59925316600129,,['space'],1,Z,Z,1,[0.6479796249986975],[None],102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
1,0,1,0,,,,,,,,,,,,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,0,0,0,0,52.23157625000022,,None,1,Z,,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,1,0,1,0,54.32287954099593,,None,1,Y,Z,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,2,0,2,0,56.408884083000885,,None,1,M,Y,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,3,0,3,0,58.49253895799484,,None,1,A,M,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,4,0,4,0,60.58955687499838,,None,1,L,A,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,5,0,5,0,62.682349707996764,,None,1,M,L,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,6,0,6,0,64.76466295799764,,None,1,E,M,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,7,0,7,0,66.85624916599772,,None,1,I,E,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,8,0,8,0,68.9426069580004,,None,1,C,I,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,9,0,9,0,71.03232870799548,,None,1,E,C,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,10,0,10,0,73.11452391599596,,None,1,M,E,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,11,0,11,0,75.1980475829987,,None,1,C,M,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
2,0,2,0,,,,,,,,,,,,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,0,0,0,0,77.97237208300066,,None,1,G,,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,1,0,1,0,80.05596170799981,,None,1,N,G,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,2,0,2,0,82.1401439159963,,None,1,E,N,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,3,0,3,0,84.23250116599957,,None,1,L,E,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,4,0,4,0,86.31421170799877,,None,1,N,L,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,5,0,5,0,88.40193112500128,,None,1,U,N,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,6,0,6,0,90.49504687499575,,None,1,W,U,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,7,0,7,0,92.57897616599803,,None,1,J,W,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
3,0,3,0,8,0,8,0,94.67444462500134,,None,0,J,J,1,,,102,silence,2023-11-05_20h05.06.573,experiment,2023.2.2,None,2023-11-05 20h05.21.272234 +0100,
