trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,9.642381375000696,,None,1,G,,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,1,0,1,0,11.733822833994054,,None,1,H,,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,2,0,2,0,13.816158791989437,,['space'],1,G,G,2,[0.5561440830060747],[None],104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,3,0,3,0,15.905149916987284,,None,1,Y,H,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,4,0,4,0,17.990298666991293,,None,1,R,G,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,5,0,5,0,20.083496708990424,,None,1,G,Y,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,6,0,6,0,22.16156720899744,,None,0,R,R,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,7,0,7,0,24.25875479199749,,None,1,F,G,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,8,0,8,0,26.355711041993345,,None,1,Q,R,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,9,0,9,0,28.436625292000826,,['space'],1,F,F,2,[0.4230216669966467],[None],104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,10,0,10,0,30.519891541989637,,None,1,H,Q,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,11,0,11,0,32.61365487499279,,None,1,N,F,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
0,0,0,0,,,,,,,,,,,,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,0,0,0,0,36.54743312500068,,None,1,Y,,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,1,0,1,0,38.631559208995895,,None,1,O,,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,2,0,2,0,40.71724016699591,,None,1,A,Y,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,3,0,3,0,42.80421016699984,,None,1,E,O,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,4,0,4,0,44.90076520899311,,None,1,P,A,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,5,0,5,0,46.992862499988405,,None,1,U,E,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,6,0,6,0,49.08370241698867,,None,0,P,P,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,7,0,7,0,51.166252499999246,,None,1,J,U,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,8,0,8,0,53.25845420898986,,None,1,R,P,2,,,104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
1,0,1,0,9,0,9,0,55.34212412498891,,['space'],1,J,J,2,[0.5258413749979809],[None],104,silence,2023-11-07_13h28.37.388,experiment,2023.2.2,None,2023-11-07 13h28.51.249178 +0100,
