trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,2.1758909999916796,,None,1,Y,,1,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,1,0,1,0,4.259628416999476,,['space'],1,Y,Y,1,[0.5674374169902876],[None],104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,2,0,2,0,6.344430457989802,,None,1,O,Y,1,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,3,0,3,0,8.432706166990101,,None,1,Q,O,1,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,4,0,4,0,10.52623516699532,,['space'],1,Q,Q,1,[0.4988597920018947],[None],104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,5,0,5,0,12.609510750000481,,['space'],1,Q,Q,1,[0.48138229199685156],[None],104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,6,0,6,0,14.699145832986687,,None,1,V,Q,1,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,7,0,7,0,16.79215770799783,,None,1,N,V,1,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,8,0,8,0,18.884512374992482,,['space'],1,N,N,1,[0.4177790410030866],[None],104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,9,0,9,0,20.9674215829873,,None,1,Q,N,1,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,10,0,10,0,23.05460524999944,,['space'],1,Q,Q,1,[0.37291749998985324],[None],104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,11,0,11,0,25.168056874987087,,None,1,F,Q,1,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
0,0,0,0,,,,,,,,,,,,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,0,0,0,0,29.74358999999822,,None,1,X,,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,1,0,1,0,31.8345402499981,,None,1,X,,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,2,0,2,0,33.912178749989835,,None,1,W,X,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,3,0,3,0,36.009475791986915,,None,1,I,X,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,4,0,4,0,38.1098698329879,,None,1,C,W,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,5,0,5,0,40.178187457990134,,None,1,D,I,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,6,0,6,0,42.261692666987074,,None,1,P,C,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,7,0,7,0,44.35132608299318,,None,1,Q,D,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,8,0,8,0,46.43195729199215,,None,1,E,P,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,9,0,9,0,48.516655749990605,,None,1,Y,Q,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,10,0,10,0,50.60961595799017,,None,1,Y,E,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,11,0,11,0,52.700058041999,,None,1,C,Y,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
1,0,1,0,,,,,,,,,,,,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
2,0,2,0,0,0,0,0,55.93615354198846,,None,1,V,,2,,,104,brown,2023-11-07_13h23.30.456,experiment,2023.2.2,None,2023-11-07 13h24.00.412616 +0100,
