trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,0.44471700000576675,,None,1,G,,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,1,0,1,0,2.5187622500016005,,None,1,C,,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,2,0,2,0,4.615347791004751,,['space'],1,G,G,2,[0.8609032910026144],[None],103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,3,0,3,0,6.702118041001086,,None,1,P,C,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,4,0,4,0,8.788106958003482,,None,1,R,G,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,5,0,5,0,10.88205508300598,,['space'],1,P,P,2,[0.7989029160016798],[None],103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,6,0,6,0,12.967425250004453,,None,1,X,R,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,7,0,7,0,15.05156804100261,,None,1,M,P,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,8,0,8,0,17.137038916000165,,None,1,J,X,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,9,0,9,0,19.227822083004867,,['space'],1,M,M,2,[0.7147437080056989],[None],103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,10,0,10,0,21.320555875005084,,None,0,J,J,2,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,11,0,11,0,23.40388412500033,,['space'],1,M,M,2,[0.9899890419983421],[None],103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
0,0,0,0,,,,,,,,,,,,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,0,0,0,0,26.64913941600389,,None,1,Z,,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,1,0,1,0,28.730915041000117,,None,1,D,Z,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,2,0,2,0,30.82146950000606,,None,1,I,D,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,3,0,3,0,32.9094984580006,,None,1,F,I,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,4,0,4,0,34.99640445800469,,None,1,B,F,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,5,0,5,0,37.087224541006435,,None,1,M,B,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,6,0,6,0,39.17069787500077,,None,1,Z,M,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,7,0,7,0,41.247853749999194,,None,1,S,Z,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,8,0,8,0,43.33128933300031,,None,1,U,S,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,9,0,9,0,45.42230958300206,,None,1,Y,U,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,10,0,10,0,47.533587375000934,,None,1,V,Y,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,11,0,11,0,49.60293158300192,,None,1,O,V,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
1,0,1,0,,,,,,,,,,,,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
2,0,2,0,0,0,0,0,52.18138966600236,,None,1,V,,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
2,0,2,0,1,0,1,0,54.27060479100328,,None,1,G,V,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
2,0,2,0,2,0,2,0,56.35339079100231,,None,1,J,G,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
2,0,2,0,3,0,3,0,58.43987683299929,,None,1,U,J,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
2,0,2,0,4,0,4,0,60.524044166006206,,None,1,D,U,1,,,103,silence,2023-11-05_20h20.53.187,experiment,2023.2.2,None,2023-11-05 20h21.00.666542 +0100,
