trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,6.18528150000202,,None,1,K,,1,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,1,0,1,0,8.280105199999525,,None,1,F,K,1,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,2,0,2,0,10.378937999994378,,None,1,R,F,1,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,3,0,3,0,12.477125399993383,,None,1,I,R,1,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,4,0,4,0,14.574558599997545,,['space'],1,I,I,1,[0.6276506000140216],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,5,0,5,0,16.672999199989135,,None,1,T,I,1,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,6,0,6,0,18.771055799996248,,None,1,L,T,1,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,7,0,7,0,20.869752600003267,,['space'],1,L,L,1,[0.493661799991969],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,8,0,8,0,22.9678450999927,,['space'],1,L,L,1,[0.5010595000057947],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,9,0,9,0,25.066136599998572,,['space'],1,L,L,1,[0.4611292999907164],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,10,0,10,0,27.164835699994,,None,1,N,L,1,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,11,0,11,0,29.26252019999083,,['space'],1,N,N,1,[0.45389270001032855],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
0,0,0,0,,,,,,,,,,,,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,0,0,0,0,38.03847899999528,,None,1,U,,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,1,0,1,0,40.13697469999897,,None,1,I,,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,2,0,2,0,42.235228599995025,,['space'],1,U,U,2,[0.7447965000028489],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,3,0,3,0,44.33562459998939,,None,1,Q,I,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,4,0,4,0,46.43168439999863,,None,1,E,U,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,5,0,5,0,48.52995539999392,,None,1,A,Q,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,6,0,6,0,50.62828449999506,,['space'],1,E,E,2,[0.6891144000110216],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,7,0,7,0,52.7266959999979,,['space'],1,A,A,2,[0.7585605000058422],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,8,0,8,0,54.82543349999469,,None,1,G,E,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,9,0,9,0,56.92315889999736,,None,1,G,A,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,10,0,10,0,59.02154239999072,,['space'],1,G,G,2,[0.4770347000012407],[None],304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,11,0,11,0,61.11959219998971,,None,1,Q,G,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
1,0,1,0,,,,,,,,,,,,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
2,0,2,0,0,0,0,0,67.0314750999969,,None,1,G,,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
2,0,2,0,1,0,1,0,69.12973839999177,,None,1,Q,,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
2,0,2,0,2,0,2,0,71.22812239998893,,None,1,J,G,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
2,0,2,0,3,0,3,0,73.32637379999505,,None,1,K,Q,2,,,304,pink,2023-11-16_20h30.16.251,experiment,2023.2.2,60.00700882135236,2023-11-16 20h30.39.193811 +0100,
