trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,10.317399399995338,,None,1,P,,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,1,0,1,0,12.415722499994445,,None,1,D,,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,2,0,2,0,14.514018700007,,None,1,T,P,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,3,0,3,0,16.612304599999334,,['space'],1,D,D,2,[0.5299722000054317],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,4,0,4,0,18.71058400000038,,['space'],1,T,T,2,[0.7963436999998521],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,5,0,5,0,20.80883160000667,,None,1,S,D,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,6,0,6,0,22.90710549999494,,None,1,F,T,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,7,0,7,0,25.00532480000402,,None,1,W,S,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,8,0,8,0,27.103613100000075,,None,1,O,F,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,9,0,9,0,29.20189240000036,,['space'],1,W,W,2,[0.7291781000094488],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,10,0,10,0,31.300162600004114,,['space'],1,O,O,2,[0.6385120999912033],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,11,0,11,0,33.39849769999273,,['space'],1,W,W,2,[0.5298502999939956],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
0,0,0,0,,,,,,,,,,,,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,0,0,0,0,36.662458199993125,,None,1,O,,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,1,0,1,0,38.76074979999976,,['space'],1,O,O,1,[0.4374974999955157],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,2,0,2,0,40.85900789999869,,None,1,E,O,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,3,0,3,0,42.95729560000473,,None,1,V,E,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,4,0,4,0,45.05549529999553,,None,1,M,V,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,5,0,5,0,47.153819099999964,,['space'],1,M,M,1,[0.4609325999917928],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,6,0,6,0,49.25202499999432,,None,1,Z,M,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,7,0,7,0,51.35038540000096,,None,1,G,Z,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,8,0,8,0,53.44860560000234,,None,1,E,G,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,9,0,9,0,55.546891799996956,,['space'],1,E,E,1,[0.48235819999536034],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,10,0,10,0,57.64521250000689,,['space'],1,E,E,1,[0.4714550000062445],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,11,0,11,0,59.74350029999914,,['space'],1,E,E,1,[0.4316608999943128],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
1,0,1,0,,,,,,,,,,,,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,0,0,0,0,66.60452110000188,,None,1,E,,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,1,0,1,0,68.70272879999538,,None,1,N,,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,2,0,2,0,70.80101660000219,,['space'],1,E,E,2,[0.6280332000023918],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,3,0,3,0,72.89934220000578,,None,1,M,N,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,4,0,4,0,74.9975562000036,,['space'],1,E,E,2,[0.4487655000120867],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,5,0,5,0,77.09589130000677,,None,1,N,M,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,6,0,6,0,79.1941458999936,,None,1,X,E,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,7,0,7,0,81.29243509999651,,['space'],1,N,N,2,[0.4580601000052411],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,8,0,8,0,83.39069400000153,,None,1,E,X,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,9,0,9,0,85.48899199999869,,None,1,S,N,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,10,0,10,0,87.58728069999779,,['space'],1,E,E,2,[0.4413809000106994],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,11,0,11,0,89.68554750000476,,['space'],1,S,S,2,[0.478395999991335],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
2,0,2,0,,,,,,,,,,,,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,0,0,0,0,93.71555740000622,,None,1,T,,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,1,0,1,0,95.81374739999592,,None,1,K,T,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,2,0,2,0,97.91209040000103,,None,1,Y,K,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,3,0,3,0,100.0103192999959,,None,1,K,Y,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,4,0,4,0,102.10864399999264,,['space'],1,K,K,1,[0.6187595999945188],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,5,0,5,0,104.2069302000018,,None,1,Y,K,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,6,0,6,0,106.30520459999389,,['space'],1,Y,Y,1,[0.5022282999998424],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,7,0,7,0,108.40340720000677,,['space'],1,Y,Y,1,[0.41959369998949114],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,8,0,8,0,110.50169330000062,,['space'],1,Y,Y,1,[0.48955490000662394],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,9,0,9,0,112.59997700000531,,None,1,J,Y,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,10,0,10,0,114.69832330000645,,None,1,S,J,1,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,11,0,11,0,116.79652190000343,,['space'],1,S,S,1,[0.3951381999941077],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
3,0,3,0,,,,,,,,,,,,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
4,0,4,0,0,0,0,0,120.41029119999439,,None,1,S,,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
4,0,4,0,1,0,1,0,122.50851240000338,,None,1,L,,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
4,0,4,0,2,0,2,0,124.60683429999335,,None,1,N,S,2,,,306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
4,0,4,0,3,0,3,0,126.70507520000683,,['space'],1,L,L,2,[0.45291769999312237],[None],306,pink,2023-11-16_21h10.07.159,experiment,2023.2.2,60.04123632230989,2023-11-16 21h14.37.120976 +0100,
