trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,4.3153425000054995,,None,1,X,,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,1,0,1,0,6.4115823000029195,,None,1,B,,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,2,0,2,0,8.51161530000536,,None,1,G,X,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,3,0,3,0,10.611563600003137,,None,1,U,B,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,4,0,4,0,12.711613300001773,,['space'],1,G,G,2,[0.5998789999939618],[None],548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,5,0,5,0,14.811417900004017,,['space'],1,U,U,2,[0.7117493000041577],[None],548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,6,0,6,0,16.911367900000187,,None,1,U,G,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,7,0,7,0,19.01106989999971,,['space'],1,U,U,2,[0.6497944000002462],[None],548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,8,0,8,0,21.112503000003926,,None,1,A,U,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,9,0,9,0,23.21121370000037,,['space'],1,U,U,2,[0.4696317999987514],[None],548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,10,0,10,0,25.312895600000047,,None,1,C,A,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,11,0,11,0,27.411480200004007,,None,1,F,U,2,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
0,0,0,0,,,,,,,,,,,,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
1,0,1,0,0,0,0,0,33.760561200004304,,None,1,C,,1,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
1,0,1,0,1,0,1,0,35.86011820000567,,None,1,Q,C,1,,,548792,pink,2023-11-08_10h48.48.869,experiment,2023.2.2,59.87826748238631,2023-11-08 10h49.14.178828 +0100,
