trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,3.6706335000053514,,None,1,L,,2,,,157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,1,0,1,0,5.768395000020973,,None,1,H,,2,,,157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,2,0,2,0,7.8683629000152,,None,1,N,L,2,,,157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,3,0,3,0,9.96815840000636,,None,1,Y,H,2,,,157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,4,0,4,0,12.068214900005842,,['space'],1,N,N,2,[0.6983237999957055],[None],157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,5,0,5,0,14.168196400016313,,['space'],1,Y,Y,2,[0.8548584000091068],[None],157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,6,0,6,0,16.268061100010527,,None,1,E,N,2,,,157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,7,0,7,0,18.367999300011434,,None,1,B,Y,2,,,157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,8,0,8,0,20.467693400016287,,['space'],1,E,E,2,[1.0892963999940548],[None],157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
0,0,0,0,9,0,9,0,22.56767590000527,,['space'],1,B,B,2,[0.8587083000165876],[None],157356,pink,2023-11-07_15h38.55.447,experiment,2023.2.2,59.84479849519965,2023-11-07 15h39.21.048764 +0100,
