trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,17.140385899998364,,None,1,C,,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,1,0,1,0,19.24003210000228,,['space'],1,C,C,1,[1.0038961000027484],[None],548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,2,0,2,0,21.33998270000302,,None,1,L,C,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,3,0,3,0,23.43976819999807,,['space'],1,L,L,1,[0.6627968000029796],[None],548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,4,0,4,0,25.54101349999837,,None,1,M,L,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,5,0,5,0,27.642748400001437,,None,1,G,M,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,6,0,6,0,29.739639100000204,,None,1,M,G,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,7,0,7,0,31.839518599997973,,['space'],1,M,M,1,[0.6024262999999337],[None],548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,8,0,8,0,33.94031579999864,,None,1,Q,M,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,9,0,9,0,36.039180300002045,,None,1,O,Q,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,10,0,10,0,38.139235499998904,,['space'],1,O,O,1,[0.7936199000032502],[None],548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,11,0,11,0,40.24160130000382,,None,1,E,O,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
0,0,0,0,,,,,,,,,,,,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,0,0,0,0,45.038896199999726,,None,1,O,,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,1,0,1,0,47.138804100002744,,None,1,S,O,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,2,0,2,0,49.23868780000339,,None,1,K,S,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,3,0,3,0,51.338546699997096,,None,1,R,K,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,4,0,4,0,53.438444600004004,,None,1,D,R,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,5,0,5,0,55.53837770000246,,None,1,L,D,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,6,0,6,0,57.63830969999981,,None,1,G,L,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,7,0,7,0,59.738062600001285,,None,1,Z,G,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,8,0,8,0,61.83801020000101,,None,1,P,Z,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,9,0,9,0,63.9380170000004,,None,1,L,P,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,10,0,10,0,66.03799119999894,,['space'],1,L,L,1,[0.7464860999971279],[None],548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,11,0,11,0,68.13785440000356,,None,1,K,L,1,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
1,0,1,0,,,,,,,,,,,,,,548792,silence,2023-11-08_10h53.23.230,experiment,2023.2.2,59.8881648408514,2023-11-08 10h53.46.105580 +0100,
