trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,2.650050582946278,,None,1,U,,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,1,0,1,0,4.731525291979779,,None,1,G,,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,2,0,2,0,6.810870291956235,,None,1,G,U,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,3,0,3,0,8.899041957978625,,None,1,L,G,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,4,0,4,0,10.993024999974295,,None,1,M,G,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,5,0,5,0,13.085520957945846,,None,1,K,L,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,6,0,6,0,15.166729416989256,,['space'],1,M,M,2,[0.7749719999847002],[None],203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,7,0,7,0,17.260095416975673,,['space'],1,K,K,2,[0.4775753330322914],[None],203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,8,0,8,0,19.337768416968174,,['space'],1,M,M,2,[0.4325063749565743],[None],203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,9,0,9,0,21.428686041967012,,None,1,S,K,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,10,0,10,0,23.511600249970797,,None,1,S,M,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,11,0,11,0,25.61002445797203,,['space'],1,S,S,2,[0.5061897079576738],[None],203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
0,0,0,0,,,,,,,,,,,,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,0,0,0,0,30.400687416957226,,None,1,S,,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,1,0,1,0,32.49287924997043,,None,1,T,,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,2,0,2,0,34.5850393329747,,['space'],1,S,S,2,[0.5423850420047529],[None],203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,3,0,3,0,36.66318470798433,,None,1,L,T,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,4,0,4,0,38.75796116696438,,['space'],1,S,S,2,[0.4110209159553051],[None],203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,5,0,5,0,40.85236745799193,,None,1,R,L,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,6,0,6,0,42.93891270796303,,None,1,I,S,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,7,0,7,0,45.02095824998105,,None,1,U,R,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,8,0,8,0,47.11767258297186,,None,1,J,I,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
1,0,1,0,9,0,9,0,49.20453066698974,,None,0,U,U,2,,,203,brown,2023-11-19_19h28.28.457,experiment,2023.2.2,None,2023-11-19 19h28.36.313146 +0100,
