trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,0.8359251249930821,,None,1,M,,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,1,0,1,0,2.91186287504388,,['space'],1,M,M,1,[0.4648557080072351],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,2,0,2,0,5.0029177910182625,,None,1,E,M,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,3,0,3,0,7.089125625032466,,['space'],1,E,E,1,[0.717144041962456],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,4,0,4,0,9.173376333026681,,None,1,D,E,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,5,0,5,0,11.265035875025205,,None,1,Z,D,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,6,0,6,0,13.355772333045024,,['space'],1,Z,Z,1,[0.5591423750156537],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,7,0,7,0,15.433153374993708,,None,1,Y,Z,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,8,0,8,0,17.523383625026327,,None,1,K,Y,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,9,0,9,0,19.60744125000201,,None,1,X,K,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,10,0,10,0,21.69108012499055,,['space'],1,X,X,1,[0.7760453340015374],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,11,0,11,0,23.77468883304391,,['space'],1,X,X,1,[0.6400475419941358],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
0,0,0,0,,,,,,,,,,,,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,0,0,0,0,26.716730208019726,,None,1,X,,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,1,0,1,0,28.802034291031305,,['space'],1,X,X,1,[0.697998124989681],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,2,0,2,0,30.88786129100481,,None,1,N,X,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,3,0,3,0,32.97700499999337,,None,1,G,N,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,4,0,4,0,35.07254041603301,,['space'],1,G,G,1,[0.8092532499576919],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,5,0,5,0,37.15596150001511,,['space'],1,G,G,1,[0.47831974999280646],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,6,0,6,0,39.24818479100941,,None,1,S,G,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,7,0,7,0,41.334515499998815,,None,1,I,S,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,8,0,8,0,43.41538783302531,,['space'],1,I,I,1,[0.6283081250148825],[None],202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
1,0,1,0,9,0,9,0,45.50196458300343,,None,1,L,I,1,,,202,pink,2023-11-19_18h29.36.106,experiment,2023.2.2,None,2023-11-19 18h29.48.107986 +0100,
