trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,16.400566582975443,,None,1,Q,,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,1,0,1,0,18.48463354096748,,['space'],1,Q,Q,1,[0.5505411249469034],[None],202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,2,0,2,0,20.58887350000441,,None,1,J,Q,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,3,0,3,0,22.657819957996253,,None,1,N,J,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,4,0,4,0,24.746966957987752,,None,1,T,N,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,5,0,5,0,26.85530374996597,,None,1,Y,T,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,6,0,6,0,28.930129540967755,,['space'],1,Y,Y,1,[0.6296329999458976],[None],202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,7,0,7,0,31.014449832960963,,None,1,Z,Y,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,8,0,8,0,33.10954366601072,,['space'],1,Z,Z,1,[0.7174877080251463],[None],202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,9,0,9,0,35.194825707993004,,None,1,B,Z,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,10,0,10,0,37.28593908296898,,None,1,A,B,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,11,0,11,0,39.376238957978785,,['space'],1,A,A,1,[0.5650322909932584],[None],202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
0,0,0,0,,,,,,,,,,,,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,0,0,0,0,65.57234383298783,,None,1,A,,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,1,0,1,0,67.6635473750066,,['space'],1,A,A,1,[0.5536336250370368],[None],202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,2,0,2,0,69.7412579159718,,None,1,I,A,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,3,0,3,0,71.82492995797656,,None,1,N,I,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,4,0,4,0,73.90965766599402,,['space'],1,N,N,1,[0.736281624995172],[None],202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,5,0,5,0,76.00111383298645,,['space'],1,N,N,1,[1.0062023329664953],[None],202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,6,0,6,0,78.0862765829661,,None,1,K,N,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,7,0,7,0,80.17311187501764,,None,1,M,K,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
1,0,1,0,8,0,8,0,82.25635179097299,,None,1,O,M,1,,,202,silence,2023-11-19_18h18.44.554,experiment,2023.2.2,None,2023-11-19 18h19.01.142342 +0100,
