trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,6.577052399981767,,None,1,V,,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,1,0,1,0,8.658637500018813,,['space'],1,V,V,1,[0.5791247000452131],[None],14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,2,0,2,0,10.766260399948806,,None,1,G,V,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,3,0,3,0,12.855007999925874,,['space'],1,G,G,1,[0.49163770000450313],[None],14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,4,0,4,0,14.964708299958147,,None,1,H,G,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,5,0,5,0,17.0605157999089,,None,1,Q,H,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,6,0,6,0,19.149679399910383,,None,1,O,Q,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,7,0,7,0,21.248083099955693,,['space'],1,O,O,1,[0.8602602999890223],[None],14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,8,0,8,0,23.34648649999872,,['space'],1,O,O,1,[0.5798363999929279],[None],14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,9,0,9,0,25.444631499936804,,None,1,T,O,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,10,0,10,0,27.542933199903928,,['space'],1,T,T,1,[0.4806291999993846],[None],14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,11,0,11,0,29.650558599969372,,None,1,N,T,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
0,0,0,0,,,,,,,,,,,,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,0,0,0,0,32.52532789995894,,None,1,S,,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,1,0,1,0,34.628030599909835,,None,1,U,S,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,2,0,2,0,36.71955339994747,,None,1,Z,U,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,3,0,3,0,38.823151399963535,,None,1,L,Z,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,4,0,4,0,40.91538389993366,,None,1,U,L,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,5,0,5,0,43.0233657999197,,None,1,J,U,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,6,0,6,0,45.120545999961905,,None,1,Y,J,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
1,0,1,0,7,0,7,0,47.20999409991782,,None,1,U,Y,1,,,14,pink,2023-11-12_22h56.25.849,experiment,2023.2.2,59.87790892024188,2023-11-12 22h56.40.995726 +0100,
