trials_3.thisRepN,trials_3.thisTrialN,trials_3.thisN,trials_3.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,key_resp_2.keys,key_resp_2.corr,letter.routineEndVal,nback.routineEndVal,type.routineEndVal,key_resp_2.rt,key_resp_2.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
0,0,0,0,0,0,0,0,9.20725910004694,,None,1,Y,,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,1,0,1,0,11.287377999979071,,['space'],1,Y,Y,1,[0.6103695000056177],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,2,0,2,0,13.392800500034355,,None,1,H,Y,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,3,0,3,0,15.483975099981762,,['space'],1,H,H,1,[0.7635578999761492],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,4,0,4,0,17.5942513999762,,None,1,X,H,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,5,0,5,0,19.68054149998352,,['space'],1,X,X,1,[0.6632060999982059],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,6,0,6,0,21.791100200032815,,None,1,D,X,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,7,0,7,0,23.89182180003263,,None,1,O,D,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,8,0,8,0,25.975195600069128,,['space'],1,O,O,1,[0.6936987999361008],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,9,0,9,0,28.08263950003311,,None,1,T,O,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,10,0,10,0,30.17660990008153,,None,1,Q,T,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,11,0,11,0,32.26992990006693,,['space'],1,Q,Q,1,[0.5093317000428215],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
0,0,0,0,,,,,,,,,,,,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,0,0,0,0,35.11748929996975,,None,1,H,,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,1,0,1,0,37.216017800034024,,None,1,T,H,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,2,0,2,0,39.31762390001677,,None,1,J,T,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,3,0,3,0,41.42159859999083,,None,1,C,J,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,4,0,4,0,43.51065740000922,,None,1,J,C,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,5,0,5,0,45.61058259999845,,None,1,S,J,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,6,0,6,0,47.71979960007593,,None,1,N,S,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,7,0,7,0,49.80550979997497,,None,1,H,N,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,8,0,8,0,51.903767400071956,,['space'],1,H,H,1,[0.5123495999723673],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,9,0,9,0,54.01347720006015,,None,1,F,H,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,10,0,10,0,56.10035409999546,,None,1,J,F,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,11,0,11,0,58.21048980008345,,None,1,G,J,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
1,0,1,0,,,,,,,,,,,,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,0,0,0,0,61.13022569997702,,None,1,Q,,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,1,0,1,0,63.22941690008156,,None,1,F,,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,2,0,2,0,65.325980200083,,None,1,J,Q,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,3,0,3,0,67.43860340001993,,None,1,A,F,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,4,0,4,0,69.52864170004614,,None,1,P,J,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,5,0,5,0,71.6267177000409,,None,1,B,A,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,6,0,6,0,73.71903290005866,,None,1,A,P,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,7,0,7,0,75.81723270006478,,None,1,J,B,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,8,0,8,0,77.92430940002669,,None,1,V,A,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,9,0,9,0,80.01397099997848,,['space'],0,V,J,2,[0.6061928999843076],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,10,0,10,0,82.1212904000422,,None,1,Z,V,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,11,0,11,0,84.21312440000474,,None,1,K,V,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
2,0,2,0,,,,,,,,,,,,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,0,0,0,0,87.3578845000593,,None,1,P,,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,1,0,1,0,89.46485390001908,,None,1,R,,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,2,0,2,0,91.56299240002409,,None,1,W,P,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,3,0,3,0,93.65250109997578,,None,1,X,R,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,4,0,4,0,95.75094200007152,,None,1,V,W,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,5,0,5,0,97.84930710005574,,None,1,D,X,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,6,0,6,0,99.94751680002082,,None,1,W,V,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,7,0,7,0,102.04578270006459,,None,1,A,D,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,8,0,8,0,104.14399110001978,,None,1,N,W,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,9,0,9,0,106.24231070000678,,None,1,P,A,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,10,0,10,0,108.34866450005211,,None,1,M,N,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,11,0,11,0,110.43914250005037,,None,1,K,P,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
3,0,3,0,,,,,,,,,,,,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,0,0,0,0,113.66949300002307,,None,1,M,,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,1,0,1,0,115.7676040000515,,None,1,V,,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,2,0,2,0,117.86631289997604,,None,1,F,M,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,3,0,3,0,119.96433940005954,,None,1,H,V,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,4,0,4,0,122.0627255999716,,None,1,D,F,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,5,0,5,0,124.16098879999481,,None,1,S,H,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,6,0,6,0,126.25910000002477,,None,1,T,D,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,7,0,7,0,128.35742460004985,,None,1,R,S,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,8,0,8,0,130.45574560004752,,['space'],0,S,T,2,[0.9284207000164315],[None],14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,9,0,9,0,132.56547700008377,,None,1,E,R,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,10,0,10,0,134.6522425999865,,None,1,O,S,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,11,0,11,0,136.75048549997155,,None,1,F,E,2,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
4,0,4,0,,,,,,,,,,,,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,0,0,0,0,139.68141389999073,,None,1,G,,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,1,0,1,0,141.77962689998094,,None,1,V,G,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,2,0,2,0,143.87810610001907,,None,1,O,V,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,3,0,3,0,145.97624590003397,,None,1,Y,O,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,4,0,4,0,148.0741378000239,,None,1,P,Y,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,5,0,5,0,150.18183410004713,,None,1,U,P,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,6,0,6,0,152.27074629999697,,None,1,K,U,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,7,0,7,0,154.36930820008274,,None,1,Y,K,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
5,0,5,0,8,0,8,0,156.46760029997677,,None,1,S,Y,1,,,14,none,2023-11-12_23h00.42.636,experiment,2023.2.2,60.080700409772035,2023-11-12 23h01.05.132409 +0100,
